src,dst
82,493
82,520
82,620
82,747
82,798
82,815
82,927
83,163
83,185
83,234
83,443
83,510
83,759
83,931
84,193
84,381
84,409
84,412
84,433
84,487
84,623
84,657
84,844
85,172
85,250
85,285
85,446
85,467
85,481
85,483
85,559
85,787
85,794
85,931
86,192
86,263
86,266
86,298
86,632
86,732
86,735
86,799
86,843
86,892
87,102
87,235
87,269
87,392
87,398
87,765
87,924
88,100
88,104
88,315
88,454
88,464
88,485
88,587
88,616
88,620
88,635
88,641
88,879
88,953
88,982
89,96
89,118
89,126
89,293
89,320
89,380
89,397
89,464
89,476
89,502
89,574
89,771
90,313
90,323
90,446
90,507
90,790
90,798
90,882
90,959
90,966
91,133
91,293
91,412
91,489
91,548
91,609
91,662
91,856
91,889
91,937
91,966
92,96
92,130
92,186
92,240
92,247
92,469
92,537
92,552
92,913
92,947
92,959
92,960
93,187
93,378
93,420
93,578
93,608
93,679
93,908
93,913
93,946
93,999
94,245
94,351
94,464
94,549
94,808
94,889
94,902
95,96
95,152
95,256
95,354
95,360
95,394
95,436
95,454
95,628
95,633
95,788
95,847
96,172
96,284
96,367
96,382
96,402
96,430
96,432
96,515
96,746
96,889
96,893
96,936
96,977
97,344
97,424
97,552
97,553
97,578
97,617
97,988
98,129
98,130
98,139
98,387
98,389
98,433
98,633
98,635
98,652
98,678
98,855
98,879
98,883
99,103
99,223
99,232
99,429
99,511
99,526
99,571
99,607
99,682
99,750
100,241
100,365
100,400
100,468
100,766
100,892
100,912
100,962
101,123
101,134
101,533
101,581
102,277
102,466
102,567
102,673
102,703
102,822
103,118
103,228
103,258
103,506
103,533
103,626
103,658
103,883
103,946
104,183
104,454
104,586
104,883
105,295
105,377
105,672
105,689
105,721
105,731
105,768
105,892
106,133
106,330
106,422
106,457
106,483
106,559
106,632
106,634
106,671
106,679
106,754
106,834
106,970
106,999
107,144
107,194
107,208
107,340
107,375
107,387
107,493
107,568
107,876
107,889
108,115
108,263
108,286
108,326
108,340
108,402
108,434
108,481
108,519
108,556
108,954
109,141
109,148
109,155
109,188
109,206
109,274
109,571
109,588
109,631
109,986
110,283
110,284
110,367
110,479
110,482
110,512
110,556
110,752
110,920
110,946
110,958
111,152
111,218
111,247
111,286
111,289
111,346
111,536
111,728
112,395
112,665
112,980
112,981
112,994
113,133
113,144
113,230
113,284
113,309
113,369
113,438
113,528
113,548
113,616
113,938
113,974
114,215
114,285
114,295
114,297
114,328
114,364
114,403
114,414
114,483
114,486
114,518
114,522
114,612
114,754
114,808
114,867
114,888
115,407
115,547
115,574
115,604
115,647
115,706
115,837
115,941
116,199
116,260
116,289
116,331
116,377
116,445
116,479
116,493
116,502
116,509
116,513
116,697
116,729
116,853
116,933
117,188
117,283
117,287
117,315
117,431
117,436
117,449
117,556
117,657
117,850
118,131
118,139
118,171
118,259
118,289
118,448
118,607
118,682
118,787
118,849
119,234
119,444
119,864
119,906
120,144
120,252
120,322
120,377
120,396
120,491
120,514
120,784
120,903
120,991
121,218
121,235
121,344
121,410
121,511
121,567
121,587
121,670
121,697
121,761
121,845
121,858
121,870
121,965
122,306
122,375
122,396
122,463
122,610
122,647
122,932
123,218
123,282
123,306
123,427
123,486
123,510
123,518
123,539
123,631
123,698
123,772
124,133
124,154
124,260
124,266
124,307
124,324
124,587
124,592
124,876
124,985
125,198
125,250
125,275
125,402
125,470
125,551
125,619
125,720
125,807
125,874
126,188
126,247
126,276
126,411
126,477
126,574
126,976
127,283
127,304
127,411
127,462
127,643
127,719
127,853
127,915
127,945
128,153
128,176
128,216
128,229
128,301
128,440
128,663
128,851
128,905
128,948
129,307
129,373
129,377
129,501
129,544
129,563
129,693
129,847
129,856
129,864
129,875
129,979
130,416
130,508
130,570
130,672
130,800
130,846
130,977
131,212
131,266
131,309
131,327
131,519
131,667
131,799
131,875
131,925
131,939
131,954
131,969
132,148
132,301
132,389
132,649
132,684
132,691
132,832
132,841
132,874
132,894
132,908
132,993
133,199
133,519
133,578
133,584
133,985
134,199
134,374
134,678
134,834
134,921
135,138
135,496
135,509
135,590
135,772
135,781
135,818
135,919
135,964
135,966
136,193
136,210
136,341
136,432
136,498
136,556
136,564
136,589
136,712
136,779
136,792
137,285
137,330
137,383
137,399
137,599
137,773
137,821
138,213
138,268
138,277
138,499
138,512
138,596
138,643
138,668
138,981
139,146
139,220
139,293
139,429
139,492
139,533
139,559
139,619
139,726
139,845
139,906
139,910
140,265
140,302
140,324
140,368
140,411
140,608
140,637
140,674
140,723
140,727
140,803
140,947
141,234
141,239
141,264
141,413
141,567
141,634
141,685
141,809
141,866
142,158
142,305
142,447
142,487
142,531
142,550
142,558
142,674
142,759
143,250
143,309
143,624
143,648
143,900
143,966
143,975
144,304
144,399
144,517
144,522
144,667
144,724
144,763
144,799
144,855
144,962
145,257
145,345
145,355
145,412
145,661
145,822
145,910
145,967
146,279
146,658
146,728
146,759
146,832
146,840
146,859
146,902
146,978
147,276
147,332
147,344
147,445
147,612
147,613
147,636
147,662
147,692
147,826
148,261
148,269
148,319
148,441
148,489
148,583
148,642
148,716
148,858
148,938
148,973
149,164
149,423
149,552
149,660
149,706
149,781
149,793
149,938
149,939
149,974
150,374
150,382
150,446
150,556
150,600
150,739
150,747
150,921
150,969
150,976
151,280
151,281
151,317
151,478
151,548
151,619
151,652
151,711
151,882
152,167
152,210
152,243
152,342
152,362
152,390
152,410
152,612
152,631
152,633
152,692
152,701
152,762
152,997
153,186
153,268
153,295
153,296
153,447
153,495
153,499
153,509
153,572
153,582
153,673
153,683
153,830
153,865
154,173
154,366
154,776
154,802
154,890
154,897
154,926
155,249
155,284
155,333
155,351
155,399
155,562
155,606
155,697
155,892
156,185
156,563
156,850
156,888
156,976
156,989
157,172
157,210
157,211
157,253
157,321
157,878
157,917
158,367
158,394
158,403
158,410
158,425
158,441
158,620
158,702
158,711
158,874
159,249
159,269
159,435
159,544
159,569
159,588
159,742
159,817
159,868
159,876
160,323
160,531
160,565
160,661
160,712
160,785
160,795
160,856
160,967
160,996
161,165
161,349
161,513
161,676
161,814
161,828
161,906
161,955
162,196
162,239
162,291
162,386
162,526
162,628
162,881
162,912
162,986
163,225
163,261
163,326
163,666
163,709
163,713
163,726
163,850
164,374
164,551
164,609
164,618
164,642
164,802
164,905
165,429
165,451
165,521
165,829
165,833
165,851
166,334
166,336
166,343
166,410
166,411
166,416
166,457
166,470
166,580
166,683
166,708
166,719
166,886
167,280
167,535
167,714
167,865
168,226
168,255
168,287
168,311
168,370
168,468
168,481
168,486
168,494
168,758
168,815
169,252
169,416
169,612
169,630
169,734
169,804
169,840
169,866
169,917
170,324
170,471
170,806
170,825
170,914
170,942
170,963
171,182
171,340
171,708
171,802
171,826
172,215
172,307
172,439
172,493
172,550
172,619
172,649
172,850
172,884
172,889
172,922
173,232
173,244
173,481
173,551
173,736
173,804
174,191
174,213
174,861
175,368
175,412
175,417
175,442
175,597
175,752
175,887
175,912
176,235
176,318
176,491
176,513
176,540
176,624
176,804
176,927
177,231
177,354
177,529
177,530
177,866
177,912
177,970
178,240
178,313
178,381
178,502
178,541
178,654
178,700
178,763
178,897
178,909
179,245
179,291
179,307
179,406
179,437
179,452
179,637
179,903
179,914
180,181
180,321
180,374
180,680
180,713
180,781
180,792
180,796
180,845
180,920
181,294
181,372
181,625
181,982
182,273
182,385
182,440
182,612
182,619
182,803
182,836
182,866
182,970
182,984
183,262
183,423
183,519
183,740
183,943
184,230
184,241
184,534
184,651
184,667
184,668
184,776
184,932
184,939
184,980
185,291
185,376
185,429
185,465
185,681
185,699
185,768
185,901
185,923
186,277
186,301
186,393
186,599
186,677
186,698
186,752
186,803
186,809
186,941
186,972
187,208
187,218
187,224
187,239
187,255
187,305
187,320
187,399
187,757
187,902
188,332
188,575
188,638
188,984
189,291
189,641
189,947
190,217
190,225
190,585
190,713
190,768
190,772
190,779
190,874
190,944
191,351
191,398
191,526
191,603
191,657
191,783
191,987
192,317
192,475
192,492
192,631
192,642
192,793
192,821
192,886
193,252
193,337
193,547
193,689
193,738
193,765
193,794
193,893
194,283
194,338
194,368
194,589
194,661
194,663
194,744
194,789
194,972
195,199
195,661
195,738
195,750
196,391
196,494
196,607
196,634
196,889
196,973
197,405
197,471
197,477
197,591
197,713
197,757
197,826
197,971
198,298
198,356
198,366
198,388
198,646
198,986
199,316
199,334
199,552
199,556
199,574
199,623
199,685
199,772
199,854
200,208
200,248
200,618
200,733
200,816
200,854
201,253
201,281
201,463
202,332
202,403
202,660
202,723
202,805
202,815
202,834
202,950
203,239
203,450
203,459
203,480
203,558
203,645
203,940
204,285
204,395
204,466
204,492
204,676
204,745
204,829
204,832
204,998
205,530
205,532
205,548
205,772
205,905
206,242
206,402
206,440
206,470
206,501
206,607
206,693
206,795
207,811
207,979
208,232
208,347
208,363
208,692
208,848
208,877
209,212
209,298
209,448
209,482
209,539
209,612
209,823
209,972
210,261
210,306
210,392
210,506
210,564
210,586
210,598
210,607
210,725
210,745
210,815
211,268
211,301
211,319
211,497
211,523
211,623
211,897
211,909
212,235
212,251
212,545
212,584
212,685
212,880
213,215
213,216
213,424
213,521
213,568
213,664
213,739
213,845
213,873
213,877
214,397
214,408
214,605
214,608
214,706
214,897
215,267
215,284
215,502
215,512
215,764
215,765
216,543
216,565
216,598
216,599
216,652
216,745
216,822
216,866
217,330
217,636
217,658
217,673
217,815
218,234
218,690
218,810
218,910
218,959
219,273
219,279
219,389
219,450
219,625
219,790
219,914
220,294
220,308
220,378
220,722
221,235
221,263
221,266
221,279
221,331
221,413
221,456
221,503
221,561
221,622
221,660
221,665
221,886
221,924
221,972
221,983
222,389
222,527
222,568
222,609
222,799
222,886
223,269
223,391
223,471
223,535
223,765
223,869
223,884
224,507
224,520
224,523
224,646
224,756
224,773
224,992
225,263
225,290
225,375
225,500
225,791
225,802
226,530
226,684
226,925
226,944
227,371
227,552
227,957
228,267
228,357
228,447
228,557
228,572
228,722
228,960
229,268
229,353
229,405
229,434
229,507
229,595
229,769
230,364
230,402
230,431
230,674
230,794
230,822
231,275
231,316
231,334
231,345
231,348
231,673
231,774
231,904
232,348
232,368
232,478
232,527
232,641
232,757
232,839
232,877
233,276
233,605
233,639
233,667
233,678
233,696
233,756
234,325
234,466
234,486
234,588
234,659
234,710
234,766
234,804
234,984
235,265
235,428
235,463
235,543
235,563
235,707
235,732
235,783
236,282
236,343
236,439
236,481
236,651
236,654
236,703
236,735
237,331
237,390
237,395
237,551
237,606
237,631
237,643
237,647
237,670
237,717
237,762
237,988
238,377
238,406
238,511
238,568
238,650
238,739
238,855
238,890
238,965
239,351
239,450
239,650
240,453
240,462
240,472
240,518
240,548
240,814
240,844
240,847
240,888
240,926
241,256
241,296
241,572
241,648
241,672
241,697
241,726
242,247
242,285
242,536
242,737
242,794
242,881
242,900
242,995
243,272
243,344
243,435
243,438
243,458
243,816
243,935
244,413
244,430
244,448
244,573
244,679
244,798
245,268
245,341
245,689
245,948
245,950
245,975
245,994
246,266
246,279
246,410
246,439
246,630
246,662
246,667
246,684
246,688
246,765
247,276
247,293
247,295
247,340
247,479
247,589
247,598
247,610
247,756
247,962
248,283
248,690
248,735
248,768
248,806
248,864
248,980
249,329
249,344
249,496
249,621
249,637
249,710
250,282
250,457
250,706
250,712
250,735
250,747
250,769
250,866
250,922
251,393
251,439
251,492
251,569
251,618
251,643
251,775
251,987
252,302
252,307
252,502
252,554
252,584
252,607
252,644
252,654
252,657
252,714
253,259
253,271
253,275
253,353
253,374
253,446
253,524
254,652
254,679
254,865
254,914
254,922
255,287
255,382
255,540
255,654
255,724
255,794
256,321
256,373
256,429
256,481
256,513
256,536
256,704
256,716
256,824
256,864
256,934
257,306
257,383
257,513
257,615
257,662
257,699
257,701
257,735
257,933
258,350
258,587
258,591
258,871
258,890
258,976
259,304
259,353
259,575
259,591
259,835
259,839
259,966
260,292
260,333
260,358
260,429
260,458
260,601
260,632
260,709
260,999
261,362
261,395
261,417
261,671
261,780
261,792
261,864
262,477
262,505
262,655
262,893
262,928
263,396
263,466
263,677
263,741
264,284
264,300
264,304
264,482
264,514
264,533
264,563
264,681
264,695
264,876
264,903
264,913
264,971
265,296
265,440
265,633
265,715
265,924
266,288
266,330
266,462
266,495
266,636
266,674
266,697
266,702
266,992
267,530
267,576
267,657
267,786
267,903
267,921
268,370
268,468
268,557
268,655
268,680
268,734
268,760
268,792
268,864
268,957
269,288
269,420
269,649
269,660
269,701
269,746
269,766
269,784
269,795
269,812
270,338
270,415
270,463
270,542
270,658
271,355
271,366
271,438
271,495
271,504
271,572
271,595
271,814
271,878
272,353
272,361
272,641
272,688
272,778
272,781
272,814
273,337
273,635
273,715
273,778
273,896
273,905
274,363
274,430
274,679
274,770
274,862
275,354
275,462
275,601
275,627
275,891
276,437
276,514
276,597
276,605
276,721
276,818
276,827
277,336
277,380
277,393
277,422
277,463
277,471
277,533
277,537
277,701
277,884
278,372
278,471
278,559
278,920
278,944
278,963
279,348
279,392
279,649
279,822
279,851
279,924
280,296
280,334
280,445
280,456
280,466
280,476
280,567
280,573
280,609
280,873
280,884
280,928
281,311
281,522
281,537
281,567
281,733
281,810
281,835
281,869
281,996
282,318
282,397
282,418
282,437
282,463
282,582
282,764
282,770
282,811
282,902
282,950
282,986
283,388
283,482
283,487
283,500
283,528
283,754
283,908
283,945
283,997
284,316
284,678
284,957
284,976
285,305
285,387
285,515
285,733
285,770
286,402
286,514
286,562
286,618
286,793
286,816
286,906
287,288
287,554
287,763
287,811
287,869
287,946
287,953
287,961
287,991
287,995
288,345
288,599
288,858
289,327
289,521
289,534
289,575
289,584
289,602
289,635
289,697
289,792
289,800
289,870
289,949
290,304
290,393
290,456
290,933
291,379
291,442
291,606
292,302
292,921
292,938
292,940
292,960
292,961
293,361
293,810
293,848
293,950
294,611
294,765
294,794
294,855
294,985
295,322
295,366
295,401
295,533
295,719
295,728
296,314
296,631
296,741
296,743
296,807
296,881
296,902
296,979
297,306
297,315
297,435
297,506
297,577
297,586
297,666
297,730
297,783
297,820
297,887
298,670
298,792
298,810
298,827
298,895
298,945
298,986
299,393
299,441
299,459
299,560
299,631
299,645
299,829
300,369
300,607
300,612
300,657
300,678
300,684
300,707
300,850
300,864
301,548
301,573
301,636
301,720
302,442
302,543
302,684
302,774
302,939
303,597
303,620
303,663
303,987
304,311
304,358
304,392
304,421
304,435
304,572
304,736
304,764
304,830
305,319
305,337
305,465
305,501
305,621
305,648
305,651
305,891
305,964
306,378
306,422
306,509
306,573
306,717
306,764
307,407
307,506
307,577
307,590
307,662
307,968
307,970
308,745
308,998
309,506
309,519
309,816
309,989
310,430
310,635
310,674
310,692
310,720
310,793
310,907
311,353
311,363
311,457
311,592
311,918
311,940
311,967
312,313
312,361
312,478
312,590
312,593
312,920
312,935
312,985
312,991
313,373
313,384
313,437
313,683
313,693
313,781
313,820
313,860
313,941
314,364
314,365
314,384
314,387
314,440
314,473
314,544
314,555
314,592
314,706
314,745
314,760
314,973
314,986
315,359
315,440
315,557
315,827
315,830
315,976
316,414
316,457
316,585
316,797
316,867
317,396
317,449
317,474
317,497
317,505
317,771
317,822
317,841
318,364
318,423
318,533
318,617
318,623
318,686
319,423
319,549
319,614
319,940
319,976
320,475
320,885
320,911
320,990
321,343
321,547
321,569
321,720
321,914
321,917
322,406
322,625
322,677
322,793
322,816
322,838
322,861
322,878
323,399
323,495
323,527
323,540
323,544
323,573
323,794
323,886
323,905
324,560
324,698
324,765
324,794
324,840
324,908
324,950
324,951
325,401
325,420
325,464
325,616
325,681
325,937
325,969
326,331
326,442
326,477
326,533
326,660
326,748
326,885
326,916
326,917
326,989
327,486
327,576
327,640
327,740
327,936
328,329
328,377
328,522
328,690
328,702
328,747
328,776
328,795
328,977
328,982
328,989
329,339
329,479
329,492
329,747
330,565
330,624
330,731
330,819
330,893
331,435
331,543
331,585
331,591
331,688
331,762
331,791
331,902
332,636
332,926
332,971
333,391
333,448
333,465
333,522
333,573
333,763
333,778
333,855
334,392
334,404
334,464
334,503
334,547
334,694
334,856
334,892
334,914
334,918
335,386
335,568
335,590
335,604
335,607
335,807
335,831
335,952
336,389
336,409
336,639
336,880
337,472
337,557
337,723
337,840
337,853
337,858
337,955
338,389
338,408
338,450
338,497
338,843
338,890
338,941
339,424
339,438
339,458
339,625
339,859
339,982
340,343
340,655
340,728
340,729
340,845
340,896
340,910
340,934
340,948
340,951
341,519
341,748
341,841
341,878
341,988
342,447
342,584
342,628
342,734
342,956
343,507
343,618
343,751
343,855
344,448
344,570
344,654
344,655
344,675
344,812
345,446
345,537
345,665
345,939
345,950
346,582
346,612
346,702
346,838
346,878
346,964
346,975
347,684
347,755
347,764
348,657
348,879
349,492
349,580
349,878
349,977
350,370
350,384
350,423
350,642
350,734
350,827
350,842
350,886
350,891
351,391
351,528
351,531
351,563
351,747
351,756
351,855
351,858
351,964
351,973
352,481
352,521
352,708
352,719
352,820
352,840
352,860
352,951
353,365
353,370
353,418
353,484
353,518
353,552
353,564
353,697
353,782
353,800
354,478
354,573
354,594
354,634
354,649
354,761
354,938
354,950
355,522
355,545
355,592
355,595
355,684
355,688
355,875
355,962
356,375
356,717
356,885
357,429
357,445
357,505
357,603
357,609
357,698
357,867
358,416
358,528
358,529
358,849
359,426
359,519
359,527
359,558
359,604
359,649
359,967
360,520
360,665
360,947
361,386
361,396
361,549
361,624
361,817
361,873
361,970
362,457
362,495
362,530
362,573
362,599
362,902
362,914
362,947
362,999
363,366
363,456
363,508
363,560
363,829
363,950
364,450
364,552
364,662
364,740
364,749
364,892
364,894
365,658
365,714
365,772
366,367
366,391
366,621
366,674
366,708
366,790
366,949
366,966
367,425
367,431
367,490
367,510
367,773
367,797
367,808
367,815
367,944
368,400
368,550
368,614
368,705
369,422
369,558
369,587
369,593
369,679
369,695
369,731
369,803
370,905
371,404
371,426
371,492
371,503
371,663
371,829
372,490
372,655
372,730
372,749
372,855
372,858
373,620
373,687
373,796
373,864
373,932
373,943
374,420
374,422
374,601
374,799
374,835
374,867
375,441
375,595
375,599
375,618
375,796
375,907
376,428
376,430
376,470
376,490
376,581
376,595
376,797
376,890
377,608
377,812
377,816
377,830
377,885
377,960
378,537
378,735
378,802
378,825
378,961
379,603
379,604
379,634
379,867
379,879
380,648
380,803
380,830
381,494
381,543
381,728
382,388
382,410
382,538
382,569
382,715
383,418
383,458
383,491
383,676
383,702
383,739
383,745
383,772
383,914
383,916
384,388
384,473
384,719
384,899
384,976
385,504
385,652
385,680
385,856
386,394
386,523
386,633
386,668
386,670
386,750
386,801
386,883
386,984
387,424
387,502
387,552
387,554
387,683
387,767
388,438
388,593
388,715
388,873
388,971
389,447
389,485
389,493
389,605
389,695
389,743
389,786
389,924
389,941
390,414
390,422
390,488
390,718
390,817
390,948
391,796
391,817
391,946
391,974
392,456
392,680
392,681
392,741
392,878
392,916
392,977
393,448
393,481
393,494
393,691
393,703
393,754
393,760
394,404
394,603
394,659
394,851
394,854
394,880
394,975
395,411
395,427
395,561
395,571
395,587
395,601
395,750
395,922
395,947
396,618
396,649
396,775
396,823
396,897
396,909
396,930
397,410
397,452
397,745
397,854
397,919
398,470
398,497
398,659
398,872
399,425
399,501
399,756
399,774
399,826
399,904
400,433
400,450
400,479
400,483
400,576
400,717
400,865
400,994
401,612
401,634
401,723
401,768
401,798
402,471
402,544
402,588
402,826
402,881
402,998
403,529
403,542
403,560
403,755
403,842
403,957
404,435
404,544
404,677
404,725
404,773
404,790
404,801
404,880
405,594
405,681
405,833
405,851
405,919
406,431
406,508
406,691
406,836
406,932
407,530
407,700
407,728
408,589
408,655
408,809
408,854
408,896
409,482
409,495
409,609
409,771
409,877
409,985
410,447
410,467
410,619
410,921
411,429
411,471
411,485
411,593
411,661
411,952
411,973
411,987
412,476
412,680
412,779
412,930
413,470
413,471
413,488
413,616
413,637
413,698
413,714
413,784
414,553
414,642
414,798
414,937
415,505
415,513
415,597
415,607
415,619
415,724
416,803
417,442
417,463
417,495
417,605
417,772
417,786
417,807
418,702
418,751
418,771
418,775
418,969
418,992
419,463
419,521
419,558
419,559
419,591
419,602
419,847
420,474
420,476
420,499
420,636
420,675
420,718
420,797
420,884
420,938
421,427
421,528
421,670
421,679
421,827
421,861
421,921
422,483
422,530
422,566
422,591
422,598
422,671
422,888
423,462
423,549
423,595
423,667
423,715
423,772
423,964
424,450
424,544
424,687
424,696
424,697
424,730
424,777
424,862
424,902
424,968
424,978
424,982
425,476
425,516
425,652
425,911
425,946
425,965
426,494
426,584
426,651
426,657
426,716
426,841
426,955
427,466
427,603
427,681
427,860
427,938
427,957
427,978
428,533
428,554
428,584
428,681
428,683
428,727
428,741
428,807
428,883
428,955
429,433
429,440
429,443
429,578
429,692
429,765
429,926
429,995
430,524
430,543
430,551
430,577
430,690
430,795
430,901
430,959
431,524
431,619
431,698
431,808
431,845
432,435
432,478
432,519
432,543
432,621
432,736
432,759
432,896
432,903
433,518
433,577
433,648
433,732
433,933
434,572
434,718
434,719
434,768
434,806
434,839
434,934
435,584
435,596
435,601
435,767
435,806
435,963
436,454
436,460
436,655
436,680
436,765
436,883
436,891
436,986
437,523
437,734
437,812
437,857
438,475
438,665
438,805
438,870
438,881
439,532
439,546
439,552
439,700
439,724
439,755
439,780
439,796
439,882
439,986
440,490
440,564
440,602
440,806
440,844
440,845
441,637
441,672
441,760
441,798
441,806
442,662
442,842
442,885
442,996
443,488
443,908
443,982
444,471
444,501
444,520
444,715
444,895
444,926
444,998
445,453
445,498
445,770
445,812
445,825
445,839
445,954
445,999
446,555
446,788
446,835
446,887
446,927
446,973
447,451
447,467
447,537
447,559
