src,dst
626,964
635,652
635,689
635,715
643,725
643,833
650,732
652,756
655,695
655,890
655,979
660,948
660,952
662,774
662,777
662,885
664,745
664,987
668,842
668,915
670,679
677,702
677,920
678,980
687,819
689,764
689,790
692,881
697,716
708,779
713,804
713,859
713,940
734,850
740,974
749,798
749,860
764,788
764,956
800,826
811,822
816,852
822,885
823,865
827,937
836,857
837,868
845,892
849,954
859,941
859,955
879,918
902,989
936,997
942,970
942,975
959,985
986,993
